player_id,batsman,innings,runs,ball,dismissals,sixes,fours,dots,ones,twos,threes,SR,BPD,BPB,NBDRY_SR,AVG,Dot_percentage
500,GA Elwiss,4,33,35,2,0,3,12,19,1,0,94.28571429,17.5,11.66666667,65.625,16.5,34.28571429
501,GC Bhogle,8,145,179,5,0,16,85,48,15,1,81.00558659,35.8,11.1875,54.36241611,29,47.48603352
502,GE Plimmer,21,173,209,16,2,14,94,74,14,1,82.77511962,13.0625,13.0625,57.37704918,10.8125,44.97607656
503,GH Lewis,84,2624,2317,92,25,365,960,697,142,11,113.2498921,25.18478261,5.941025641,56.02209945,28.52173913,41.43288735
504,GK Diviya,21,388,631,27,0,29,315,198,37,0,61.48969889,23.37037037,21.75862069,49.45454545,14.37037037,49.9207607
505,GL Mushi,2,44,82,0,0,6,56,8,6,0,53.65853659,82,13.66666667,28.57142857,22,68.29268293
506,GM Harris,26,462,282,15,20,49,75,111,16,1,163.8297872,18.8,4.086956522,71.92118227,30.8,26.59574468
507,GR Menes,4,1,11,3,0,0,9,1,0,0,9.090909091,3.666666667,11,10,0.333333333,81.81818182
508,GWHM Perera,62,943,1202,64,2,104,599,371,63,6,78.45257903,18.78125,11.33962264,49.56689124,14.734375,49.83361065
509,Ganesh Pooja,8,44,96,10,0,1,47,27,5,1,45.83333333,9.6,96,50,4.4,48.95833333
510,Geovanis Uwase,2,4,9,1,0,0,3,2,1,0,44.44444444,9,9,66.66666667,4,33.33333333
511,Ghulam Fatima,3,12,16,3,0,2,12,0,2,0,75,5.333333333,8,28.57142857,4,75
512,Gull Feroza,13,254,259,10,0,35,121,70,22,0,98.06949807,25.9,7.4,53.52112676,25.4,46.71814672
513,H Agarwal,14,74,183,8,0,4,122,44,7,0,40.43715847,22.875,45.75,33.52601156,9.25,66.66666667
514,H Ayoka,1,8,16,2,0,0,4,4,2,0,50,8,16,80,4,25
515,H Bhullar,5,16,52,6,0,1,34,6,3,0,30.76923077,8.666666667,52,27.90697674,2.666666667,65.38461538
516,H Chamto,2,5,17,2,0,0,10,3,1,0,29.41176471,8.5,17,35.71428571,2.5,58.82352941
517,H Deol,17,274,354,18,1,31,168,115,13,1,77.40112994,19.66666667,11.0625,48.48484848,15.22222222,47.45762712
518,H Dhaliwal,5,8,40,5,0,0,30,8,0,0,20,8,40,21.05263158,1.6,75
519,H Dhavina,7,27,121,5,0,0,84,25,1,0,22.31404959,24.2,121,24.54545455,5.4,69.4214876
520,H Doriga,2,22,13,2,2,1,5,2,2,0,169.2307692,6.5,4.333333333,66.66666667,11,38.46153846
521,H Eulenkamp,3,13,32,3,0,0,18,7,3,0,40.625,10.66666667,32,46.42857143,4.333333333,56.25
522,H Goto,13,108,215,12,0,8,133,56,10,0,50.23255814,17.91666667,26.875,38.19095477,9,61.86046512
523,H Hotchandani,18,163,219,17,0,11,97,76,20,1,74.42922374,12.88235294,19.90909091,61.34020619,9.588235294,44.29223744
524,H Ishimwe,32,444,487,29,1,44,211,138,62,0,91.17043121,16.79310345,10.82222222,63.74695864,15.31034483,43.32648871
525,H Iwasaki,12,45,85,11,1,2,49,17,7,0,52.94117647,7.727272727,28.33333333,42.46575342,4.090909091,57.64705882
526,H Karunaratne,9,235,369,12,0,19,181,133,13,0,63.68563686,30.75,19.42105263,48.62385321,19.58333333,49.05149051
527,H Kaur,111,3478,3174,125,87,338,1212,1258,164,6,109.5778198,25.392,7.468235294,60.75757576,27.824,38.1852552
528,H Kerge,8,43,157,8,0,0,83,37,3,0,27.38853503,19.625,157,34.95934959,5.375,52.86624204
529,H Leko,4,31,77,3,0,3,28,14,1,1,40.25974026,25.66666667,25.66666667,43.18181818,10.33333333,36.36363636
530,H Little,1,4,8,2,0,0,6,0,2,0,50,4,8,50,2,75
531,H Lui,1,1,7,1,0,0,6,1,0,0,14.28571429,7,7,14.28571429,1,85.71428571
532,H Madavi,61,1582,1670,55,14,166,723,563,113,15,94.73053892,30.36363636,9.277777778,58.98161245,28.76363636,43.29341317
533,H Mumford,2,16,44,2,0,0,25,12,2,0,36.36363636,22,44,41.02564103,8,56.81818182
534,H Okcu,4,16,47,3,0,0,30,16,0,0,34.04255319,15.66666667,47,34.7826087,5.333333333,63.82978723
535,H Roy,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
536,H Sin Yee,2,1,10,1,0,0,9,1,0,0,10,10,10,10,1,90
537,HA Daluwatta,1,2,4,0,0,0,2,2,0,0,50,4,4,50,2,50
538,HAM Samuddika,6,13,20,5,0,1,11,5,2,0,65,4,20,50,2.6,55
539,HASD Siriwardene,46,953,1102,62,10,86,464,409,70,0,86.47912886,17.77419355,11.47916667,58.21845175,15.37096774,42.10526316
540,HC Knight,97,2664,2233,93,46,285,731,950,137,8,119.3013883,24.01075269,6.746223565,68.34611172,28.64516129,32.73622929
541,HDJ Siegers,41,893,873,56,14,96,378,263,78,2,102.2909507,15.58928571,7.936363636,58.94590846,15.94642857,43.29896907
542,HH Aung,4,7,24,3,0,0,16,3,2,0,29.16666667,8,24,33.33333333,2.333333333,66.66666667
543,HHC Gunaratne,2,2,5,1,0,0,3,2,0,0,40,5,5,40,2,60
544,HIS Mendis,6,142,176,10,0,10,70,78,12,0,80.68181818,17.6,17.6,63.75,14.2,39.77272727
545,HJ Armitage,1,1,2,1,0,0,1,1,0,0,50,2,2,50,1,50
546,HJ Thomas,1,12,15,1,0,0,4,8,2,0,80,15,15,85.71428571,12,26.66666667
547,HK Matthews,84,2656,2399,100,56,334,1041,700,121,14,110.712797,23.99,6.151282051,52.45202559,26.56,43.39308045
548,HL Colvin,2,8,6,1,0,1,2,2,1,0,133.3333333,6,6,80,8,33.33333333
549,HL Ferling,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
550,HL Tau,1,16,14,0,0,2,4,8,0,0,114.2857143,14,7,66.66666667,16,28.57142857
551,HM Omary,23,251,337,19,0,16,147,118,30,3,74.48071217,17.73684211,21.0625,62.75167785,13.21052632,43.62017804
552,HM Rowe,16,169,168,15,1,14,63,64,20,1,100.5952381,11.2,11.2,72.2972973,11.26666667,37.5
553,HMD Rasangika,22,539,524,18,0,80,220,157,31,0,102.8625954,29.11111111,6.55,53.67647059,29.94444444,41.98473282
554,HML Madushani,6,127,161,6,2,12,81,49,9,0,78.88198758,26.83333333,11.5,48.20143885,21.16666667,50.31055901
555,HNK Jensen,26,205,269,22,0,19,117,101,11,2,76.20817844,12.22727273,14.15789474,55.84415584,9.318181818,43.49442379
556,HO Karaduman,2,4,16,2,0,0,11,4,0,0,25,8,16,26.66666667,2,68.75
557,HR Huddleston,2,30,56,4,0,2,26,18,2,0,53.57142857,14,28,47.82608696,7.5,46.42857143
558,HR Ponja,2,0,7,1,0,0,7,0,0,0,0,7,7,0,0,100
559,HRA Rainey,8,8,34,5,0,0,26,8,0,0,23.52941176,6.8,34,23.52941176,1.6,76.47058824
560,HWA Landheer,14,51,77,8,0,4,42,21,7,0,66.23376623,9.625,19.25,50,6.375,54.54545455
561,Habeeba Bader,3,21,28,1,0,2,14,7,3,0,75,28,14,54.16666667,21,50
562,Hafsaa Abdhulla,6,14,39,5,0,3,32,2,0,0,35.8974359,7.8,13,5.882352941,2.8,82.05128205
563,Hala Azmat,3,7,53,0,0,0,42,7,0,0,13.20754717,53,53,14.28571429,2.333333333,79.24528302
564,Haliam Kwon,2,6,16,4,0,0,10,6,0,0,37.5,4,16,37.5,1.5,62.5
565,Hamza Niyaz,4,12,29,3,0,2,24,2,1,0,41.37931034,9.666666667,14.5,14.81481481,4,82.75862069
566,Han Lili,12,155,213,13,0,12,88,79,14,0,72.76995305,16.38461538,17.75,59.1160221,11.92307692,41.31455399
567,Hawwa Ifasha,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
568,Hawwa Shaaiqa,3,1,18,3,0,0,17,1,0,0,5.555555556,6,18,5.555555556,0.333333333,94.44444444
569,Heal Theara,4,7,31,2,0,1,24,3,0,0,22.58064516,15.5,31,11.11111111,3.5,77.41935484
570,Hee Jung Lee,1,2,12,2,0,0,8,2,0,0,16.66666667,6,12,20,1,66.66666667
571,Hiba Shamshad,1,0,6,2,0,0,6,0,0,0,0,3,6,0,0,100
572,Hifsa Butt,1,0,8,1,0,0,6,0,0,0,0,8,8,0,0,75
573,Hilva Noor,3,52,94,2,0,0,27,32,10,0,55.31914894,47,94,75.36231884,26,28.72340426
574,Hina Hussain,2,1,4,1,0,0,3,1,0,0,25,4,4,25,1,75
575,Hiu Ying Cheung,14,42,75,10,0,4,38,24,1,0,56,7.5,18.75,41.26984127,4.2,50.66666667
576,Hon Sovannary,2,4,40,2,0,0,31,4,0,0,10,20,40,11.42857143,2,77.5
577,Hor Siv na,4,1,19,4,0,0,14,1,0,0,5.263157895,4.75,19,6.666666667,0.25,73.68421053
578,Huang Zhuo,11,209,393,16,0,13,206,125,16,0,53.18066158,24.5625,30.23076923,45.24495677,13.0625,52.4173028
579,Hudaa Mohamedi,1,8,20,0,0,0,10,8,0,0,40,20,20,44.44444444,8,50
580,Humaira Tasneem,10,74,168,20,0,2,98,38,14,0,44.04761905,8.4,84,44,3.7,58.33333333
581,Hung Ying Ho,1,0,6,0,0,0,6,0,0,0,0,6,6,0,0,100
582,Hyejin Park,2,2,22,4,0,0,18,2,0,0,9.090909091,5.5,22,10,0.5,81.81818182
583,I Alumo,6,25,31,5,0,3,15,9,2,0,80.64516129,6.2,10.33333333,50,5,48.38709677
584,I Barma,43,632,862,51,1,39,385,309,70,7,73.31786543,16.90196078,21.55,60.95979248,12.39215686,44.66357309
585,I Chathurani,3,129,144,1,0,9,35,53,20,0,89.58333333,144,16,86.11111111,129,24.30555556
586,I Chuma,16,74,126,16,0,9,62,28,5,0,58.73015873,7.875,14,40,4.625,49.20634921
587,I Dulani,1,6,5,1,0,1,2,2,0,0,120,5,5,50,6,40
588,I Koroma,4,48,55,5,0,8,32,14,1,0,87.27272727,11,6.875,34.04255319,9.6,58.18181818
589,I Muhawenimana,4,3,10,1,0,0,6,3,0,0,30,10,10,33.33333333,3,60
590,I Muntean,2,2,11,2,0,0,9,2,0,0,18.18181818,5.5,11,18.18181818,1,81.81818182
591,I Nakisuuyi,34,629,803,39,7,70,427,199,48,4,78.33125778,20.58974359,10.42857143,45.28023599,16.12820513,53.17559153
592,I Nandakumar,14,34,73,7,0,1,43,22,4,0,46.57534247,10.42857143,73,43.47826087,4.857142857,58.90410959
593,I Ranaweera,25,70,159,13,0,4,99,50,2,0,44.02515723,12.23076923,39.75,35.7615894,5.384615385,62.26415094
594,I Seneviratne,4,34,54,2,0,4,28,18,0,0,62.96296296,27,13.5,39.13043478,17,51.85185185
595,I Shukla,4,14,61,3,0,0,47,10,2,0,22.95081967,20.33333333,61,23.72881356,4.666666667,77.04918033
596,I Suhun,11,21,81,11,0,1,57,15,1,0,25.92592593,7.363636364,81,23.28767123,1.909090909,70.37037037
597,I Toua,6,26,47,6,0,1,22,14,4,0,55.31914894,7.833333333,47,55,4.333333333,46.80851064
598,I Vrignaud,2,1,15,2,0,0,11,1,0,0,6.666666667,7.5,15,8.333333333,0.5,73.33333333
599,I Waqavakatoga,7,105,167,10,0,13,87,39,7,0,62.8742515,16.7,12.84615385,39.84962406,10.5,52.09580838
600,I Zigante,1,12,25,0,0,1,16,6,1,0,48,25,25,34.7826087,12,64
601,I van Zyl,32,259,495,27,0,6,252,157,36,2,52.32323232,18.33333333,82.5,52.57270694,9.592592593,50.90909091
602,I van der Woning,1,2,4,1,0,0,2,0,1,0,50,4,4,66.66666667,2,50
603,IC Gaze,14,159,155,9,2,15,61,66,9,1,102.5806452,17.22222222,9.117647059,63.50364964,17.66666667,39.35483871
604,IE Mulhovo,9,69,171,10,0,6,100,24,9,1,40.35087719,17.1,28.5,33.58208955,6.9,58.47953216
605,IECM Wong,2,13,14,2,0,1,6,6,0,1,92.85714286,7,14,69.23076923,6.5,42.85714286
606,IGASF Pratiwi,4,41,67,3,0,0,25,20,9,1,61.19402985,22.33333333,67,74.54545455,13.66666667,37.31343284
607,II Mabunda,3,13,20,3,0,1,10,3,3,0,65,6.666666667,20,56.25,4.333333333,50
608,IJR Zwilling,45,653,765,42,4,59,330,243,72,2,85.35947712,18.21428571,12.14285714,60.74188563,15.54761905,43.1372549
609,IM Vaghela,13,133,197,10,0,7,102,56,23,1,67.51269036,19.7,28.14285714,57.69230769,13.3,51.77664975
610,IMHC Joyce,27,577,675,31,0,60,311,230,49,3,85.48148148,21.77419355,11.25,56.8296796,18.61290323,46.07407407
611,IS Mananelage,2,26,36,4,0,0,14,18,4,0,72.22222222,9,36,72.22222222,6.5,38.88888889
612,IU Jayamannage,1,0,5,0,0,0,5,0,0,0,0,5,5,0,0,100
613,IY Mckeon,10,230,223,11,7,28,110,48,14,0,103.1390135,20.27272727,6.371428571,44.18604651,20.90909091,49.32735426
614,Ilenia Sims,6,142,179,4,0,8,56,87,10,1,79.32960894,44.75,22.375,71.42857143,35.5,31.2849162
615,Iqra Ishaq,3,22,94,4,0,0,68,18,2,0,23.40425532,23.5,94,25,5.5,72.34042553
616,Iqra Sahar,15,44,82,10,0,1,42,24,8,0,53.65853659,8.2,82,54.05405405,4.4,51.2195122
617,Iram Javed,41,500,620,47,10,53,315,182,23,0,80.64516129,13.19148936,9.841269841,43.84615385,10.63829787,50.80645161
618,Ishma Tanjim,3,24,35,3,0,2,20,10,3,0,68.57142857,11.66666667,17.5,48.48484848,8,57.14285714
619,Ivy Yeboah,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
620,J Botha,2,33,34,2,0,4,14,13,2,0,97.05882353,17,8.5,58.62068966,16.5,41.17647059
621,J Cleetus,4,10,20,2,0,0,10,6,2,0,50,10,20,55.55555556,5,50
622,J Efosa,8,32,64,3,0,3,39,14,3,0,50,21.33333333,21.33333333,35.71428571,10.66666667,60.9375
623,J Erdenesuvd,6,7,64,6,0,0,56,5,1,0,10.9375,10.66666667,64,11.29032258,1.166666667,87.5
624,J Evans,1,14,27,0,0,0,14,10,2,0,51.85185185,27,27,53.84615385,14,51.85185185
625,J George,5,26,52,4,0,2,24,14,2,0,50,13,26,45,6.5,46.15384615
626,J Glasgow,1,10,17,1,0,0,10,5,1,1,58.82352941,17,17,58.82352941,10,58.82352941
627,J Goswami,20,192,199,18,6,9,72,100,10,0,96.48241206,11.05555556,13.26666667,65.93406593,10.66666667,36.18090452
628,J Gray,4,15,27,4,0,0,12,11,2,0,55.55555556,6.75,27,60,3.75,44.44444444
629,J Intan,24,130,238,18,0,9,131,56,16,2,54.62184874,13.22222222,26.44444444,45.85365854,7.222222222,55.04201681
630,J Kgang,5,16,52,3,0,0,35,9,2,1,30.76923077,17.33333333,52,34.04255319,5.333333333,67.30769231
631,J King,7,49,159,7,0,3,110,25,6,0,30.81761006,22.71428571,53,26.24113475,7,69.18238994
632,J Kominkova,4,7,23,4,0,1,16,3,0,0,30.43478261,5.75,23,15.78947368,1.75,69.56521739
633,J Kowa,7,71,85,7,0,8,42,18,9,1,83.52941176,12.14285714,10.625,55.71428571,10.14285714,49.41176471
634,J Maguire,7,31,41,2,0,1,14,15,6,0,75.6097561,20.5,41,77.14285714,15.5,34.14634146
635,J Mbabazi,46,545,852,44,1,61,478,222,32,3,63.96713615,19.36363636,13.74193548,40.13605442,12.38636364,56.10328638
636,J Nkomo,29,376,444,18,3,29,184,146,48,0,84.68468468,24.66666667,13.875,64.02116402,20.88888889,41.44144144
637,J Nyirankundineza,5,16,24,2,0,2,14,4,2,0,66.66666667,12,12,40,8,58.33333333
638,J Otieno,1,3,4,0,0,0,1,3,0,0,75,4,4,75,3,25
639,J Pandey,12,210,271,9,0,21,121,85,19,1,77.49077491,30.11111111,12.9047619,55.75221239,23.33333333,44.64944649
640,J Peter,1,5,14,1,0,0,9,5,0,0,35.71428571,14,14,35.71428571,5,64.28571429
641,J Post,14,112,179,18,0,9,84,76,0,0,62.5698324,9.944444444,19.88888889,47.5,6.222222222,46.9273743
642,J Sainda,1,0,50,2,0,0,42,0,0,0,0,25,50,0,0,84
643,J Sanele,5,48,85,7,0,5,50,20,4,0,56.47058824,12.14285714,17,37.83783784,6.857142857,58.82352941
644,J van Vliet,3,8,33,2,0,0,22,6,1,0,24.24242424,16.5,33,27.5862069,4,66.66666667
645,JA Diergaardt,47,585,855,47,3,59,461,221,49,4,68.42105263,18.19148936,13.79032258,45.03401361,12.44680851,53.91812865
646,JA Miranda,1,3,10,1,0,0,6,3,0,0,30,10,10,33.33333333,3,60
647,JA Rymer,3,88,163,1,0,7,67,28,16,0,53.98773006,163,23.28571429,54.05405405,88,41.10429448
648,JA Stiglitz,5,23,68,5,0,1,47,10,3,1,33.82352941,13.6,68,31.14754098,4.6,69.11764706
649,JAN Ngono,7,73,144,5,0,10,94,23,5,0,50.69444444,28.8,14.4,27.04918033,14.6,65.27777778
650,JB Nero,10,130,191,9,1,13,107,50,11,0,68.06282723,21.22222222,13.64285714,42.85714286,14.44444444,56.02094241
651,JC Cullen,7,22,55,6,0,1,35,10,4,0,40,9.166666667,55,36.73469388,3.666666667,63.63636364
652,JC Sokomanu,2,6,26,6,0,0,18,6,0,0,23.07692308,4.333333333,26,25,1,69.23076923
653,JE Cameron,21,324,335,15,8,23,141,130,24,2,96.71641791,22.33333333,10.80645161,61.95286195,21.6,42.08955224
654,JE Ronalds,23,522,718,21,0,42,306,226,58,4,72.70194986,34.19047619,17.0952381,59.5959596,24.85714286,42.6183844
655,JE Titmuss,4,36,66,8,0,4,48,8,6,0,54.54545455,8.25,16.5,32.25806452,4.5,72.72727273
656,JI Rodrigues,87,2857,2589,106,25,324,891,1121,139,4,110.3514871,24.4245283,7.418338109,65.47563805,26.95283019,34.41483198
657,JL Aras,1,24,28,0,0,2,11,14,1,0,85.71428571,28,14,61.53846154,24,39.28571429
658,JL Gunn,26,203,227,20,3,13,84,93,17,2,89.42731278,11.35,14.1875,67.85714286,10.15,37.00440529
659,JL Hunter,1,3,1,0,0,0,0,0,0,1,300,1,1,300,3,0
660,JL Jonassen,31,310,381,37,2,25,162,149,17,5,81.3648294,10.2972973,14.11111111,59.45945946,8.378378378,42.51968504
661,JM Apio,5,36,52,8,0,0,20,20,8,0,69.23076923,6.5,52,75,4.5,38.46153846
662,JM Davies,4,20,92,6,0,0,68,16,2,0,21.73913043,15.33333333,92,23.25581395,3.333333333,73.91304348
663,JM Dibble,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
664,JM Fields,6,65,71,4,0,2,20,36,9,1,91.54929577,17.75,35.5,86.36363636,16.25,28.16901408
665,JM Kerr,17,131,116,12,2,14,44,44,8,1,112.9310345,9.666666667,7.25,64.94845361,10.91666667,37.93103448
666,JM Watkin,8,236,156,14,8,34,66,28,12,0,151.2820513,11.14285714,3.714285714,49.05660377,16.85714286,42.30769231
667,JM Willathgamuwa,4,38,69,4,0,3,48,9,7,1,55.07246377,17.25,23,40,9.5,69.56521739
668,JS Ndanu,7,13,37,5,0,0,24,11,1,0,35.13513514,7.4,37,36.11111111,2.6,64.86486486
669,JS Pooranakaran,9,1,43,6,0,0,39,1,0,0,2.325581395,7.166666667,43,2.5,0.166666667,90.69767442
670,JT Pooranakaran,6,12,47,3,0,0,26,10,1,0,25.53191489,15.66666667,47,32.43243243,4,55.31914894
671,JW Ogle-Thomas,1,6,11,1,0,0,7,2,2,0,54.54545455,11,11,54.54545455,6,63.63636364
672,Jahanara Alam,30,165,227,28,2,7,107,83,15,4,72.68722467,8.107142857,25.22222222,59.80861244,5.892857143,47.13656388
673,Javed Hina,6,66,132,6,0,7,73,26,6,0,50,22,18.85714286,36.19047619,11,55.3030303
674,Javed Hira,4,69,76,5,0,6,22,31,7,0,90.78947368,15.2,12.66666667,75,13.8,28.94736842
675,Javeria Khan,70,1760,1903,93,1,211,826,642,113,14,92.48554913,20.46236559,8.976415094,57.05329154,18.92473118,43.40514976
676,Javeria Rauf,10,117,168,16,2,12,100,34,10,1,69.64285714,10.5,12,39.31034483,7.3125,59.52380952
677,Jayasooriya,4,0,9,5,0,0,8,0,0,0,0,1.8,9,0,0,88.88888889
678,Jiyeon Park,2,22,68,4,0,2,48,10,2,0,32.35294118,17,34,23.33333333,5.5,70.58823529
679,Jiyeon Park (2),1,2,4,0,0,0,2,2,0,0,50,4,4,50,2,50
680,Joyleen Kaur,1,2,5,0,0,0,3,2,0,0,40,5,5,40,2,60
681,K Abdulquadri,8,72,161,10,0,3,101,29,14,1,44.72049689,16.1,53.66666667,41.37931034,7.2,62.73291925
682,K Anjali Sarvani,2,6,14,1,0,0,8,6,0,0,42.85714286,14,14,42.85714286,6,57.14285714
683,K Arua,17,363,562,22,0,24,276,171,39,6,64.59074733,25.54545455,23.41666667,54.26829268,16.5,49.11032028
684,K Awino,43,565,882,42,0,52,482,235,58,2,64.05895692,21,16.96153846,45.94594595,13.45238095,54.64852608
685,K Brock-Nielsen,2,6,28,2,0,0,17,4,1,0,21.42857143,14,28,27.27272727,3,60.71428571
686,K Canavarci,4,26,41,4,0,2,21,10,4,0,63.41463415,10.25,20.5,51.42857143,6.5,51.2195122
687,K Carney,6,77,91,3,0,9,27,29,6,0,84.61538462,30.33333333,10.11111111,66.12903226,25.66666667,29.67032967
688,K Damane,1,10,15,1,0,2,11,2,0,0,66.66666667,15,7.5,15.38461538,10,73.33333333
689,K Dangol,3,2,9,1,0,0,4,2,0,0,22.22222222,9,9,33.33333333,2,44.44444444
690,K De La Mare,1,4,6,1,0,0,3,2,1,0,66.66666667,6,6,66.66666667,4,50
691,K Dema,13,87,196,9,0,4,122,45,13,0,44.3877551,21.77777778,49,39.44444444,9.666666667,62.24489796
692,K Frank,2,3,19,1,0,0,15,3,0,0,15.78947368,19,19,16.66666667,3,78.94736842
693,K Fraser,14,63,95,11,0,6,54,23,8,0,66.31578947,8.636363636,15.83333333,45.88235294,5.727272727,56.84210526
694,K Gray,1,1,9,1,0,0,8,1,0,0,11.11111111,9,9,11.11111111,1,88.88888889
695,K Inakale,5,8,24,2,0,0,15,6,1,0,33.33333333,12,24,36.36363636,4,62.5
696,K John,5,138,248,10,0,14,150,36,14,6,55.64516129,24.8,17.71428571,39.80582524,13.8,60.48387097
697,K Joshi,19,112,176,13,2,12,103,37,6,1,63.63636364,13.53846154,12.57142857,35.37414966,8.615384615,58.52272727
698,K Kaur,1,0,3,1,0,0,3,0,0,0,0,3,3,0,0,100
699,K Kavindi,1,6,4,0,0,1,1,0,1,0,150,4,4,100,6,25
700,K Kunwar,26,213,300,19,2,18,148,94,16,1,71,15.78947368,15,49.80694981,11.21052632,49.33333333
701,K Mabitle,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
702,K Marasini,1,0,5,0,0,0,5,0,0,0,0,5,5,0,0,100
703,K Maseko,3,0,13,2,0,0,12,0,0,0,0,6.5,13,0,0,92.30769231
704,K Mataora,3,19,22,2,0,2,9,9,1,0,86.36363636,11,11,57.89473684,9.5,40.90909091
705,K McGill,20,186,244,18,0,13,98,104,15,0,76.2295082,13.55555556,18.76923077,61.75115207,10.33333333,40.16393443
706,K McKenna,2,8,26,2,0,0,18,6,1,0,30.76923077,13,26,32,4,69.23076923
707,K Meso,5,19,37,2,0,1,21,3,6,0,51.35135135,18.5,37,50,9.5,56.75675676
708,K Mohanoe,4,18,42,4,0,1,27,10,2,0,42.85714286,10.5,42,35.8974359,4.5,64.28571429
709,K Nanno,1,10,40,0,0,0,30,10,0,0,25,40,40,25,10,75
710,K Ndlovu,35,611,671,31,9,71,302,186,42,1,91.05812221,21.64516129,8.3875,51.41242938,19.70967742,45.00745156
711,K Oala,5,128,128,6,8,8,68,32,8,0,100,21.33333333,8,44.44444444,21.33333333,53.125
712,K Ogola,2,0,5,0,0,0,5,0,0,0,0,5,5,0,0,100
713,K Ota,6,33,76,5,0,2,39,19,3,0,43.42105263,15.2,38,40.98360656,6.6,51.31578947
714,K Pandya,1,10,9,1,0,0,2,4,3,0,111.1111111,9,9,111.1111111,10,22.22222222
715,K Peddrick,12,85,125,9,0,9,59,39,5,0,68,13.88888889,13.88888889,47.57281553,9.444444444,47.2
716,K Ramharack,9,20,44,6,0,0,23,14,3,0,45.45454545,7.333333333,44,50,3.333333333,52.27272727
717,K Reyneke,2,23,16,1,0,2,2,9,3,0,143.75,16,8,107.1428571,23,12.5
718,K Samten,3,4,9,1,0,0,4,4,0,0,44.44444444,9,9,50,4,44.44444444
719,K Schultz,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
720,K Shrestha,29,323,489,28,0,32,269,109,37,4,66.05316973,17.46428571,15.28125,46.53937947,11.53571429,55.01022495
721,K Taniguchi,1,6,36,2,0,0,30,6,0,0,16.66666667,18,36,16.66666667,3,83.33333333
722,K Tesarikova,4,34,50,3,0,5,23,10,2,0,68,16.66666667,10,40,11.33333333,46
723,K Thomson,2,38,57,2,0,3,28,20,3,0,66.66666667,28.5,19,50.98039216,19,49.12280702
724,K Vijayaraghavan,16,119,242,14,0,6,123,75,10,0,49.17355372,17.28571429,40.33333333,45.67307692,8.5,50.82644628
725,K Winda Prastini,8,211,339,10,0,16,167,95,26,0,62.24188791,33.9,21.1875,51.04166667,21.1,49.26253687
726,KA Green,48,861,1025,48,8,73,441,279,112,6,84,21.35416667,12.65432099,62.17183771,17.9375,43.02439024
727,KADA Kanchana,31,212,254,31,1,18,107,99,16,1,83.46456693,8.193548387,13.36842105,60.0896861,6.838709677,42.12598425
728,KC Phohlo,3,3,18,3,0,0,14,3,0,0,16.66666667,6,18,17.64705882,1,77.77777778
729,KD Jayawant,2,7,17,1,0,1,6,3,0,0,41.17647059,17,17,33.33333333,7,35.29411765
730,KDU Prabodhani,26,109,215,18,0,3,116,70,12,1,50.69767442,11.94444444,71.66666667,48.74371859,6.055555556,53.95348837
731,KE Broadmore,3,37,45,1,0,2,16,23,3,0,82.22222222,45,22.5,69.04761905,37,35.55555556
732,KE Bryce,42,1597,1594,42,11,187,673,513,123,8,100.1882058,37.95238095,8.050505051,59.45330296,38.02380952,42.22082811
733,KE Ebrahim,4,2,14,6,0,0,12,2,0,0,14.28571429,2.333333333,14,14.28571429,0.333333333,85.71428571
734,KE Pounsett,6,35,57,7,0,3,31,14,3,1,61.40350877,8.142857143,19,46.93877551,5,54.38596491
735,KG Anderson,4,62,66,5,0,10,32,18,2,0,93.93939394,13.2,6.6,42.30769231,12.4,48.48484848
736,KH Brunt,47,742,627,39,15,61,188,274,64,2,118.3413078,16.07692308,8.25,77.27272727,19.02564103,29.98405104
737,KH Sciver-Brunt,3,5,6,2,0,1,4,1,0,0,83.33333333,3,6,20,2.5,66.66666667
738,KJ Garth,30,923,1102,37,4,78,476,410,84,3,83.75680581,29.78378378,13.43902439,60.32887975,24.94594595,43.19419238
739,KJ Martin,55,1440,1229,59,15,176,412,504,68,2,117.1684296,20.83050847,6.434554974,65.51724138,24.40677966,33.52318959
740,KKN Egodage,70,1660,2003,67,5,163,881,662,143,10,82.87568647,29.89552239,11.92261905,57.66509434,24.7761194,43.98402396
741,KL Cross,3,3,7,1,0,0,4,3,0,0,42.85714286,7,7,42.85714286,3,57.14285714
742,KL George,1,0,4,2,0,0,4,0,0,0,0,2,4,0,0,100
743,KL Gordon,1,2,2,0,0,0,0,2,0,0,100,2,2,100,2,0
744,KL Rolton,2,81,70,1,1,6,22,28,10,1,115.7142857,70,10,83.60655738,81,31.42857143
745,KM Beams,2,8,10,2,0,0,4,5,0,1,80,5,10,80,4,40
746,KM Chingaipe,8,40,73,8,0,3,37,16,6,0,54.79452055,9.125,24.33333333,47.45762712,5,50.68493151
747,KM Molapo,8,68,159,8,0,3,80,38,9,0,42.7672956,19.875,53,44.09448819,8.5,50.31446541
